paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
10.1007/978-3-319-67008-9_19,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,2,Juliane,Stiller,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,"A Decade of Evaluating Europeana - Constructs, Contexts, Methods & Criteria",10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-642-33290-6_29,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,1,Armand,Brahaj,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,Ontological Formalization of Scientific Experiments Based on Core Scientific Metadata Model,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-540-74851-9_18,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,1,Susanne,Dobratz,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,"Humboldt-University Berlin, University Library, 10099 Berlin",Trustworthy Digital Long-Term Repositories: The Nestor Approach in the Context of International Developments,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-642-33290-6_32,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,1,Dong,Zhou,grid.411429.b,Hunan University of Science and Technology,Xiangtan,China,CN,Hunan University of Science and Technology,Web Search Personalization Using Social Data,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-24469-8_17,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,2,Piroska,Lendvai,grid.5018.c,Hungarian Academy of Sciences,Budapest,Hungary,HU,Hungarian Academy of Sciences,Linguistic and Semantic Representation of the Thompson’s Motif-Index of Folk-Literature,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-540-45175-4_37,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,1,Christian,Mönch,grid.4836.9,MTA Institute for Computer Science and Control,Budapest,Hungary,HU,"Hungarian Academy of Sciences, Computer and Automation Research Institute",Automatic Conversion from MARC to FRBR,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-642-24469-8_27,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,1,James,Blustein,,,,,,Hypertext Augmenting Intelligent Knowledge Use (HAIKU) Project,Making Sense in the Margins: A Field Study of Annotation,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-642-24469-8_27,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,2,David,Rowe,,,,,,Hypertext Augmenting Intelligent Knowledge Use (HAIKU) Project,Making Sense in the Margins: A Field Study of Annotation,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-642-24469-8_27,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,3,Ann-Barbara,Graff,,,,,,Hypertext Augmenting Intelligent Knowledge Use (HAIKU) Project,Making Sense in the Margins: A Field Study of Annotation,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-319-08425-1_18,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,2,Alessandro,Alfier,,,,Italy,IT,IBACN - Regione Emilia-Romagna,From Access to Use: Premises for a User-Centered Quality Model for the Development of Archives Online,10.1007/978-3-319-08425-1,Theory and Practice of Digital Libraries -- TPDL 2013 Selected Workshops,"LCPD 2013, SUEDL 2013, DataCur 2013, Held in Valletta, Malta, September 22-26, 2013. Revised Selected Papers",,2014-01-01
10.1007/978-3-319-14226-5_18,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,2,Alessandro,Alfier,,,,Italy,IT,IBACN - Regione Emilia-Romagna,From Access to Use: Premises for a User-Centered Quality Model for the Development of Archives Online,10.1007/978-3-319-14226-5,Theory and Practice of Digital Libraries -- TPDL 2013 Selected Workshops,"LCPD 2013, SUEDL 2013, DataCur 2013, Held in Valletta, Malta, September 22-26, 2013. Revised Selected Papers",Restricted,2014-01-01
10.1007/978-3-642-40501-3_40,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Silviu,Homoceanu,grid.6738.a,Braunschweig University of Technology,Braunschweig,Germany,DE,IFIS TU Braunschweig,Time-Based Exploratory Search in Scientific Literature,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_40,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,2,Sascha,Tönnies,grid.6738.a,Braunschweig University of Technology,Braunschweig,Germany,DE,IFIS TU Braunschweig,Time-Based Exploratory Search in Scientific Literature,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_40,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,3,Philipp,Wille,grid.6738.a,Braunschweig University of Technology,Braunschweig,Germany,DE,IFIS TU Braunschweig,Time-Based Exploratory Search in Scientific Literature,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_40,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,4,Wolf-Tilo,Balke,grid.6738.a,Braunschweig University of Technology,Braunschweig,Germany,DE,IFIS TU Braunschweig,Time-Based Exploratory Search in Scientific Literature,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-15464-5_5,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,2,Wolf-Tilo,Balke,grid.6738.a,Braunschweig University of Technology,Braunschweig,Germany,DE,IFIS TU Braunschweig,Uncovering Hidden Qualities – Benefits of Quality Measures for Automatically Generated Metadata,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-04346-8_18,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,2,Wolf-Tilo,Balke,grid.6738.a,Braunschweig University of Technology,Braunschweig,Germany,DE,IFIS TU Braunschweig,Using Semantic Technologies in Digital Libraries – A Roadmap to Quality Evaluation,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-33290-6_47,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,4,Katerina,Doka,grid.19843.37,Athena Research and Innovation Center In Information Communication & Knowledge Technologies,Marousi,Greece,GR,IMIS / RC ”ATHENA”,Exploiting the Social and Semantic Web for Guided Web Archiving,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_47,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,5,Yannis,Stavrakas,grid.19843.37,Athena Research and Innovation Center In Information Communication & Knowledge Technologies,Marousi,Greece,GR,IMIS / RC ”ATHENA”,Exploiting the Social and Semantic Web for Guided Web Archiving,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-540-30230-8_16,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Bath,UK,3,Stefan,Rüger,grid.7445.2,Imperial College London,London,United Kingdom,GB,Imperial College,Approaching the Problem of Multi-lingual Information Retrieval and Visualization in Greek and Latin and Old Norse Texts,10.1007/b100389,Research and Advanced Technology for Digital Libraries,"8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-540-30230-8_16,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Bath,UK,4,Daniel,Heesch,grid.7445.2,Imperial College London,London,United Kingdom,GB,Imperial College,Approaching the Problem of Multi-lingual Information Retrieval and Visualization in Greek and Latin and Old Norse Texts,10.1007/b100389,Research and Advanced Technology for Digital Libraries,"8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings",Restricted,2004-01-01
10.1007/11863878_44,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,3,Bart,Berman,,,,,,Independent Researcher,Beyond Error Tolerance: Finding Thematic Similarities in Music Digital Libraries,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/11863878_43,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,4,Mike,Taylor,,,,,,Index Data,ALVIS – Superpeer Semantic Search Engine – ECDL 2006 Demo Submission,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/11863878_43,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,3,Marc,Cromme,,,,,,Index Data ApS,ALVIS – Superpeer Semantic Search Engine – ECDL 2006 Demo Submission,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/11551362_63,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,1,A.,Ramnishath,grid.34980.36,Indian Institute of Science Bangalore,Bengaluru,India,IN,Indian Institute of Science,Adapting Kepler Framework for Enriching Institutional Repositories: An Experimental Study,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11551362_63,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,2,Francis,Jayakanth,grid.34980.36,Indian Institute of Science Bangalore,Bengaluru,India,IN,Indian Institute of Science,Adapting Kepler Framework for Enriching Institutional Repositories: An Experimental Study,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11551362_63,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,3,Filbert,Minj,grid.34980.36,Indian Institute of Science Bangalore,Bengaluru,India,IN,Indian Institute of Science,Adapting Kepler Framework for Enriching Institutional Repositories: An Experimental Study,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11551362_63,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,4,T. B.,Rajashekar,grid.34980.36,Indian Institute of Science Bangalore,Bengaluru,India,IN,Indian Institute of Science,Adapting Kepler Framework for Enriching Institutional Repositories: An Experimental Study,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/978-3-540-30230-8_15,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Bath,UK,1,Mark,Notess,grid.411377.7,Indiana University Bloomington,Bloomington,United States,US,Indiana University,From Abstract to Virtual Entities: Implementation of Work-Based Searching in a Multimedia Digital Library,10.1007/b100389,Research and Advanced Technology for Digital Libraries,"8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-540-30230-8_15,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Bath,UK,2,Jenn,Riley,grid.411377.7,Indiana University Bloomington,Bloomington,United States,US,Indiana University,From Abstract to Virtual Entities: Implementation of Work-Based Searching in a Multimedia Digital Library,10.1007/b100389,Research and Advanced Technology for Digital Libraries,"8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings",Restricted,2004-01-01
